id,Title,Abstract,Author,Link,Publish Date,Update Date,Primary Category,Category,Publish Year,Category_New,Subcategory
cs/9809106v1,Processing Unknown Words in HPSG,"the lexical acquisition system presented in this paper incrementally updates linguistic properties of unknown words inferred from their surrounding context by parsing sentences with an hpsg grammar for german. we employ a gradual, information-based concept of ``unknownness'' providing a uniform treatment for the range of completely known to maximally unknown lexical entries. ``unknown'' information is viewed as revisable information, which is either generalizable or specializable. updating takes place after parsing, which only requires a modified lexical lookup. revisable pieces of information are identified by grammar-specified declarations which provide access paths into the parse feature structure. the updating mechanism revises the corresponding places in the lexical feature structures iff the context actually provides new information. for revising generalizable information, type union is required. a worked-out example demonstrates the inferential capacity of our implemented system.",Petra Barg,http://arxiv.org/pdf/cs/9809106v1,1998-09-25T11:02:08Z,1998-09-25T11:02:08Z,cs.CL,"['cs.CL', 'I.2.7']",1998,cs,CL
cs/9810025v1,An Offline Partial Evaluator for Evolving Algebras,"we describe the architecture of an evolving algebra partial evaluator, a program which specializes an evolving algebra with respect to a portion of its input. we discuss the particular analysis, specialization, and optimization techniques used and show an example of its use.",James K. Huggins,http://arxiv.org/pdf/cs/9810025v1,1998-10-26T19:19:04Z,1998-10-26T19:19:04Z,cs.SE,"['cs.SE', 'D.2.4']",1998,cs,SE
cs/9809080v1,"The OSU Scheme for Congestion Avoidance in ATM networks Using Explicit
  Rate Indication","an explicit rate indication scheme for congestion avoidance in computer and telecommunication networks is proposed. the sources monitor their load and provide the information periodically to the switches. the switches, in turn, compute the load level and ask the sources to adjust their rates up or down. the scheme achieves high link utilization, fair allocation of rates among contending sources and provides quick convergence. a backward congestion notification option is also provided. the conditions under which this option is useful are indicated.",Raj Jain,http://arxiv.org/pdf/cs/9809080v1,1998-09-24T03:44:22Z,1998-09-24T03:44:22Z,cs.NI,"['cs.NI', 'C.2.1']",1998,cs,NI
cs/9809086v1,FDDI: Current Issues and Future Trends,"key issues in upcoming fddi standards including low-cost fiber, twisted-pair, sonet mapping, and fddi follow-on lan are discussed after a brief introduction to fddi and fddi-ii",R. Jain,http://arxiv.org/pdf/cs/9809086v1,1998-09-24T04:44:01Z,1998-09-24T04:44:01Z,cs.NI,"['cs.NI', 'C.2.1']",1998,cs,NI
cs/9810022v1,"Broy-Lamport Specification Problem: A Gurevich Abstract State Machine
  Solution",we apply the gurevich abstract state machine methodology to a benchmark specification problem of broy and lamport.,James K. Huggins,http://arxiv.org/pdf/cs/9810022v1,1998-10-26T16:52:34Z,1998-10-26T16:52:34Z,cs.SE,"['cs.SE', 'D.2.4']",1998,cs,SE
cs/9809073v1,"Performance and Buffering Requirements of Internet Protocols over ATM
  ABR and UBR Services",the asynchronous transfer mode (atm) networks are quickly being adopted as backbones over various parts of the internet. this paper analyzes the performance of tcp/ip protocols over atm network's available bit rate (abr) and unspecified bit rate (ubr) services. it is shown that abr pushes congestion to the edges of the atm network while ubr leaves it inside the atm portion.,Shiv Kalyanaraman,http://arxiv.org/pdf/cs/9809073v1,1998-09-24T03:18:01Z,1998-09-24T03:18:01Z,cs.NI,"['cs.NI', 'C.2.1']",1998,cs,NI
cs/9809090v1,Error Characteristics of Fiber Distributed Data Interface (FDDI),"fiber distributed data interface (fddi) is a 100 megabits per second fiber optic local area network (lan) standard being developed by the american national standard institute (ansi).   we analyze the impact of various design decisions on the error detection capability of the protocol. in particular, we quantify frame error rate, token loss rate, and undetected error rate. several characteristics of the 32-bit frame check sequence (fcs) polynomial, which is also used in ieee 802 lan protocols, are discussed.",R. Jain,http://arxiv.org/pdf/cs/9809090v1,1998-09-24T04:54:27Z,1998-09-24T04:54:27Z,cs.NI,"['cs.NI', 'C.2.1']",1998,cs,NI
cs/9809058v1,"The OSU Scheme for Congestion Avoidance in ATM Networks: Lessons Learnt
  and Extensions","the osu scheme is a rate-based congestion avoidance scheme for atm networks using explicit rate indication. this work was one of the first attempts to define explicit rate switch mechanisms and the resource management (rm) cell format in asynchronous transfer mode (atm) networks. the key features of the scheme include explicit rate feedback, congestion avoidance, fair operation while maintaining high utilization, use of input rate as a congestion metric, o(1) complexity. this paper presents an overview of the scheme, presents those features of the scheme that have now become common features of other switch algorithms and discusses three extensions of the scheme.",Raj Jain,http://arxiv.org/pdf/cs/9809058v1,1998-09-23T15:09:56Z,1998-09-23T15:09:56Z,cs.NI,"['cs.NI', 'C.2.1']",1998,cs,NI
cs/9810015v1,Restrictions on Tree Adjoining Languages,"several methods are known for parsing languages generated by tree adjoining grammars (tags) in o(n^6) worst case running time. in this paper we investigate which restrictions on tags and tag derivations are needed in order to lower this o(n^6) time complexity, without introducing large runtime constants, and without losing any of the generative power needed to capture the syntactic constructions in natural language that can be handled by unrestricted tags. in particular, we describe an algorithm for parsing a strict subclass of tag in o(n^5), and attempt to show that this subclass retains enough generative power to make it useful in the general case.",Giorgio Satta,http://arxiv.org/pdf/cs/9810015v1,1998-10-13T21:17:13Z,1998-10-13T21:17:13Z,cs.CL,"['cs.CL', 'I.2.7']",1998,cs,CL
cs/9803101v1,Synthesizing Customized Planners from Specifications,"existing plan synthesis approaches in artificial intelligence fall into two categories -- domain independent and domain dependent. the domain independent approaches are applicable across a variety of domains, but may not be very efficient in any one given domain. the domain dependent approaches need to be (re)designed for each domain separately, but can be very efficient in the domain for which they are designed. one enticing alternative to these approaches is to automatically synthesize domain independent planners given the knowledge about the domain and the theory of planning. in this paper, we investigate the feasibility of using existing automated software synthesis tools to support such synthesis. specifically, we describe an architecture called clay in which the kestrel interactive development system (kids) is used to derive a domain-customized planner through a semi-automatic combination of a declarative theory of planning, and the declarative control knowledge specific to a given domain, to semi-automatically combine them to derive domain-customized planners. we discuss what it means to write a declarative theory of planning and control knowledge for kids, and illustrate our approach by generating a class of domain-specific planners using state space refinements. our experiments show that the synthesized planners can outperform classical refinement planners (implemented as instantiations of ucp, kambhampati & srivastava, 1995), using the same control knowledge. we will contrast the costs and benefits of the synthesis approach with conventional methods for customizing domain independent planners.",B. Srivastava,http://arxiv.org/pdf/cs/9803101v1,1998-03-01T00:00:00Z,1998-03-01T00:00:00Z,cs.AI,['cs.AI'],1998,cs,AI
